t,x,y,z,dist_to_goal,min_dist_to_obs,step_count,qp_feasible
17.395833333333332,3.233227642371609,3.236333259201179,1.0023526395336777,0.3320452943254071,1.5831528692293881,835,True
17.416666666666664,3.2333590550542484,3.2377192883227988,1.002350209957219,0.33312524987360637,1.5838161699332696,836,True
17.4375,3.2334915756511315,3.2390892653338805,1.0023489010001212,0.33419681332091,1.5844749892172139,837,True
17.458333333333332,3.233639394196507,3.240419398768285,1.0023481609206013,0.3352526922849743,1.5851330019875047,838,True
17.479166666666664,3.2338246700095894,3.2416777719322134,1.0023470896897715,0.33628504364783185,1.585797948803687,839,True
17.5,3.2340204210766217,3.2428811987607626,1.002346339141207,0.33728673187617386,1.5864515090992857,840,True
17.520833333333332,3.2341920083324407,3.2440539129705495,1.0023464132176718,0.3382509643120128,1.5870713148079194,841,True
17.541666666666664,3.234353185926567,3.2451716070390306,1.0023467216833095,0.3391696327130303,1.587660376622544,842,True
17.5625,3.2345256685234745,3.246201855114475,1.0023462750643632,0.3400340389797309,1.5882257553966077,843,True
17.583333333333332,3.2346819704401404,3.2471609251040774,1.0023456880757546,0.3408366946215137,1.58874852391007,844,True
17.604166666666664,3.2347869676425587,3.248072537154214,1.00234543166072,0.34157049772278625,1.5892057442075511,845,True
17.625,3.234853885442366,3.248911832958647,1.0023448252627387,0.342226454704662,1.5895996764870473,846,True
17.645833333333332,3.2349038693783,3.2496458146469043,1.0023427675634344,0.34279490833364235,1.5899365818464435,847,True
17.666666666666664,3.2349089854957507,3.25029032623182,1.0023397759396506,0.34326804894036,1.5901970166072492,848,True
17.6875,3.2348336999700242,3.250869416197932,1.002334598672249,0.3436390271434009,1.5903578620814385,849,True
17.708333333333332,3.234689897926238,3.25136962900373,1.002326412052412,0.34390616564280807,1.5904246510656133,850,True
17.729166666666664,3.234497238845941,3.251783328833414,1.0023165745572753,0.34407726780838743,1.59041234789557,851,True
17.75,3.234235233657828,3.252153725995858,1.00230797697677,0.344169976869071,1.5903193045593313,852,True
17.770833333333332,3.233886111511017,3.2525320679223397,1.0023013608192701,0.3442098992598811,1.59014961337516,853,True
