t,x,y,z,dist_to_goal,min_dist_to_obs,step_count,qp_feasible,fallback_count,tts_activated,solve_ms
4.041666666666666,2.088141114716568,2.3479315457801033,1.000396014957713,1.1210174184583017,0.30748233356113003,194,True,0,False,265.72108268737793
4.0625,2.103693212296411,2.3650347675563577,1.0004191731002103,1.0984292784707732,0.3185960786663022,195,True,0,False,277.0705223083496
4.083333333333333,2.1191700121336425,2.3821164766294487,1.000445900560621,1.0759375980068566,0.3302920188355794,196,True,0,False,251.0693073272705
4.104166666666666,2.134617252970543,2.3991415141091568,1.0004760993754285,1.0535266705660093,0.3425818951262724,197,True,0,False,314.67175483703613
4.125,2.1500883025819646,2.416119295404896,1.0005095106713566,1.0311483066017253,0.35547751582893455,198,True,0,False,289.97802734375
4.145833333333333,2.1655879103111073,2.433064294825054,1.0005443803262366,1.0087913191394628,0.3689451808478584,199,True,0,False,319.37289237976074
4.166666666666666,2.1811120580618937,2.44994170483137,1.000579987341091,0.9864795618363124,0.3829490966042038,200,True,0,False,296.83947563171387
4.1875,2.196705192595649,2.4667082777705684,1.0006165504296587,0.9642006994063316,0.3975001535187945,201,True,0,False,280.3926467895508
4.208333333333333,2.212419283079783,2.4833657205471154,1.0006543309072695,0.9419101828302424,0.41261345353342044,202,True,0,False,321.1536407470703
4.229166666666666,2.228257565736973,2.4999217119149266,1.0006912569032964,0.9196005420248656,0.42825756994497893,203,True,0,False,277.8358459472656
