t,x,y,z,dist_to_goal,min_dist_to_obs,step_count
10.5,2.2783745697363615,0.7780141663797973,1.0105143058075727,2.336252310226501,0.4737932185178179,504
10.520833333333332,2.285795925696206,0.7794060316786603,1.0105302370420697,2.3326456905817086,0.47519996022035976,505
10.541666666666666,2.2932517759547886,0.7809099973263176,1.0105476791381969,2.328940691750768,0.4765867859073279,506
10.5625,2.300730308633094,0.7825587883464252,1.0105668295256416,2.3251097363974598,0.4779206969283601,507
10.583333333333332,2.3082081722412964,0.7843344464949871,1.0105871984855828,2.321176827972004,0.47921079427197183,508
10.604166666666666,2.315707397790188,0.7862109046893614,1.010606595058652,2.317160120452212,0.4804908927103711,509
10.625,2.3232549768620996,0.7882102772271219,1.0106250638938254,2.313030586933167,0.48175340709919984,510
10.645833333333332,2.3308263337624195,0.79036286957777,1.0106432995079229,2.308766537255521,0.4829629109891355,511
10.666666666666666,2.3383852525362996,0.7926499641031247,1.010661749461457,2.3043962176537636,0.4841228554361657,512
10.6875,2.345940983545388,0.7950446285286922,1.0106808192966557,2.2999424921259655,0.485262529261775,513
10.708333333333332,2.3535080101396475,0.7975681816704977,1.010698032073612,2.2953806340635627,0.4863703787876194,514
10.729166666666666,2.361057693328752,0.8002508065269933,1.0107129302494489,2.290689536430908,0.4874081480896692,515
10.75,2.3685607123438417,0.8030743499601516,1.0107272137576988,2.28589434552731,0.4883795788621527,516
10.770833333333332,2.376034373407444,0.8060126917832592,1.0107419021162043,2.2810148619082375,0.48931630792087816,517
10.791666666666666,2.383500673161672,0.8090874334510019,1.0107555943879933,2.276023940354114,0.4902106940119067,518
10.8125,2.3909313214071575,0.8123277182199496,1.0107663879810251,2.270900830688501,0.4910249459945794,519
10.833333333333332,2.3982884961796995,0.8157137806291457,1.0107750258689066,2.265674099058729,0.49175839509912583,520
10.854166666666666,2.405580545845318,0.8192169538186879,1.0107805186897194,2.260368421645598,0.4924399883499649,521
10.875,2.412828668835257,0.8228419436629386,1.0107832665184127,2.2549730936869192,0.4930766312749842,522
10.895833333333332,2.4200256432117637,0.826584000990508,1.0107852222488756,2.2494940943023862,0.49366910528091495,523
10.916666666666666,2.4271715100674065,0.8303978054552591,1.010788247412909,2.243974720832223,0.4942560027802129,524
10.9375,2.4343003246080457,0.8342433170345169,1.0107957504132579,2.2384447012993642,0.49488913243788696,525
10.958333333333332,2.4414333765519665,0.8381312456928999,1.0108056577071316,2.232888251999628,0.49557128773108866,526
10.979166666666666,2.4485527840954022,0.8420812378782327,1.0108168610374255,2.2272908252692942,0.49627677202815296,527
11.0,2.4556480255469935,0.846065102041028,1.0108306283409705,2.2216822273328547,0.4970231953672896,528
11.020833333333332,2.4627561865113816,0.8500473543803935,1.0108471462267552,2.2160877586683707,0.4978607207417109,529
11.041666666666666,2.4699185731553075,0.8540408431602649,1.0108652397253142,2.2104852578889327,0.4988032909931091,530
11.0625,2.47712448724121,0.8580660600714203,1.010883964152417,2.2048578787614423,0.49982933151855397,531
11.083333333333332,2.4843520878762773,0.8620944996440567,1.0109035650714195,2.199238865030585,0.5009496690894351,532
11.104166666666666,2.4916251238947953,0.8660901249182196,1.0109236119125207,2.1936580624435837,0.5022075742417116,533
11.125,2.4989715845731895,0.8700652213793957,1.0109432430567147,2.1880976643676813,0.5036108931113799,534
11.145833333333332,2.506367529950162,0.8740398721336774,1.0109628898137566,2.182544310138505,0.5051299007404029,535
11.166666666666666,2.5137779258203485,0.8779851559042465,1.0109829012465836,2.1770345720961988,0.5067652839182684,536
11.1875,2.5212133583696956,0.8818644620224536,1.0110022694153802,2.1716021402133827,0.5085511166610355,537
11.208333333333332,2.528688700939563,0.8856894991302985,1.011020907900302,2.166232834928155,0.510486973356109,538
11.229166666666666,2.5361670026695706,0.8894810314732872,1.0110377227679068,2.160914898196477,0.5125321320923824,539
11.25,2.5436012845679965,0.8932289834463191,1.01105398320681,2.1556683636829086,0.5146615389924598,540
11.270833333333332,2.550991463632912,0.8969372001156549,1.0110686712590007,2.1504893214036973,0.5168698388364477,541
11.291666666666666,2.5583469973107107,0.9006433376663959,1.0110820849767486,2.145338803796824,0.5191335532680643,542
11.3125,2.5656469449599224,0.9043732852582775,1.01109581688641,2.1401955567457405,0.5214180723946307,543
11.333333333333332,2.5728801469564266,0.9081139824524346,1.011110064585138,2.1350742171667156,0.523723691868295,544
11.354166666666666,2.5800755373059263,0.9118594394189687,1.011126322853378,2.1299744951930313,0.5260732098194014,545
11.375,2.587256106633902,0.9156540622621617,1.0111451505640119,2.1248481649417514,0.5284503061315884,546
11.395833333333332,2.5943921921982893,0.9195500607323066,1.011165030704732,2.1196495704383063,0.5307973339763177,547
11.416666666666666,2.6014430761240965,0.9235501091215269,1.0111836417531481,2.114383324929874,0.5330835795473461,548
11.4375,2.608414005792139,0.9276425279699848,1.0111996477769645,2.109059153947258,0.5353207038213685,549
11.458333333333332,2.6153214274303087,0.9318477075378518,1.0112129407407207,2.1036533077127393,0.5375067083223077,550
11.479166666666666,2.6221538900487444,0.9361831339035847,1.0112254677885997,2.0981500782156637,0.5396218919237208,551
11.5,2.6289099517829153,0.9406174492332804,1.0112372327403396,2.092579888484036,0.5416867383735295,552
11.520833333333332,2.6356177128766882,0.9451131943929358,1.011250622118495,2.086974080223632,0.5437471445637039,553
11.541666666666666,2.6422884822042745,0.9496826914552308,1.011264588225916,2.081318208883468,0.5458035436531521,554
11.5625,2.648912860115094,0.9543483733026903,1.0112786664491555,2.0755914737536343,0.5478346523586848,555
11.583333333333332,2.655509747070387,0.9590864969452889,1.0112946355847778,2.069813767010828,0.5498708409465531,556
11.604166666666666,2.6621008402453827,0.9638690384986572,1.0113125169628505,2.064008989221533,0.5519471406924235,557
11.625,2.6686557980185843,0.9687201308319923,1.011330756522556,2.0581582235380433,0.5540251024454992,558
11.645833333333332,2.6751334983789783,0.9736756043184692,1.011347030225781,2.052232334679616,0.5560505885302378,559
